"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.11.2018","7.140,0","7.090,0","7.140,0","7.040,0","190,43K","1,28%"
"16.11.2018","7.050,0","7.000,0","7.090,0","7.000,0","1,69M","0,71%"
"15.11.2018","7.000,0","7.000,0","7.060,0","6.980,0","481,53K","-0,14%"
"14.11.2018","7.010,0","7.100,0","7.100,0","7.000,0","854,61K","0,14%"
"13.11.2018","7.000,0","6.910,0","7.000,0","6.900,0","373,17K","1,30%"
"09.11.2018","6.910,0","7.010,0","7.010,0","6.910,0","228,15K","-1,29%"
"08.11.2018","7.000,0","7.000,0","7.070,0","6.980,0","312,89K","0,00%"
"07.11.2018","7.000,0","7.100,0","7.300,0","6.950,0","772,66K","0,14%"
"06.11.2018","6.990,0","7.000,0","7.010,0","6.980,0","464,48K","0,00%"
"02.11.2018","6.990,0","7.000,0","7.030,0","6.990,0","142,54K","-0,29%"
"01.11.2018","7.010,0","7.000,0","7.020,0","6.950,0","301,95K","-0,14%"
"31.10.2018","7.020,0","7.000,0","7.100,0","7.000,0","918,74K","0,72%"
"30.10.2018","6.970,0","7.030,0","7.030,0","6.970,0","536,13K","-0,85%"
"29.10.2018","7.030,0","7.020,0","7.150,0","7.000,0","344,79K","0,14%"
"26.10.2018","7.020,0","6.920,0","7.170,0","6.900,0","262,87K","1,45%"
"25.10.2018","6.920,0","7.030,0","7.200,0","6.920,0","780,55K","-1,42%"
"24.10.2018","7.020,0","7.340,0","7.340,0","7.010,0","334,08K","-1,82%"
"23.10.2018","7.150,0","7.250,0","7.250,0","7.120,0","1,05M","-0,97%"
"22.10.2018","7.220,0","7.300,0","7.300,0","7.220,0","105,71K","-1,10%"
"19.10.2018","7.300,0","7.300,0","7.360,0","7.220,0","247,34K","0,00%"
"18.10.2018","7.300,0","7.400,0","7.400,0","7.300,0","117,82K","-1,35%"
"17.10.2018","7.400,0","7.240,0","7.400,0","7.240,0","169,98K","1,37%"
"16.10.2018","7.300,0","7.320,0","7.420,0","7.300,0","232,30K","0,00%"
"12.10.2018","7.300,0","7.400,0","7.490,0","7.300,0","130,87K","-1,35%"
"11.10.2018","7.400,0","7.160,0","7.430,0","7.130,0","679,61K","1,37%"
"10.10.2018","7.300,0","7.210,0","7.300,0","7.130,0","181,02K","0,97%"
"09.10.2018","7.230,0","7.400,0","7.400,0","7.200,0","337,96K","-2,30%"
"08.10.2018","7.400,0","7.400,0","7.500,0","7.400,0","150,96K","0,00%"
"05.10.2018","7.400,0","7.650,0","7.690,0","7.400,0","696,66K","-3,90%"
"04.10.2018","7.700,0","7.700,0","7.700,0","7.640,0","273,04K","0,00%"
"03.10.2018","7.700,0","7.700,0","7.700,0","7.680,0","168,12K","0,00%"
"02.10.2018","7.700,0","7.680,0","7.700,0","7.680,0","645,66K","0,52%"
"01.10.2018","7.660,0","7.760,0","7.760,0","7.660,0","1,46M","-0,52%"
"28.09.2018","7.700,0","7.680,0","7.740,0","7.640,0","605,91K","0,00%"
"27.09.2018","7.700,0","7.640,0","7.790,0","7.640,0","416,57K","-0,26%"
"26.09.2018","7.720,0","7.610,0","7.740,0","7.610,0","443,45K","0,13%"
"25.09.2018","7.710,0","7.820,0","7.820,0","7.680,0","145,64K","0,39%"
"24.09.2018","7.680,0","7.690,0","7.750,0","7.680,0","84,60K","-0,13%"
"21.09.2018","7.690,0","7.520,0","7.700,0","7.490,0","3,70M","2,26%"
"20.09.2018","7.520,0","7.680,0","7.680,0","7.520,0","1,16M","-2,08%"
"19.09.2018","7.680,0","7.880,0","7.880,0","7.680,0","606,46K","-0,26%"
"18.09.2018","7.700,0","7.630,0","7.800,0","7.630,0","1,17M","0,92%"
"17.09.2018","7.630,0","7.670,0","7.690,0","7.600,0","225,17K","0,39%"
"14.09.2018","7.600,0","7.550,0","7.800,0","7.550,0","913,57K","-0,52%"
"13.09.2018","7.640,0","7.710,0","7.850,0","7.580,0","419,73K","-0,91%"
"12.09.2018","7.710,0","7.800,0","8.130,0","7.700,0","878,25K","-1,66%"
"11.09.2018","7.840,0","7.500,0","7.890,0","7.500,0","244,21K","4,53%"
"10.09.2018","7.500,0","7.600,0","7.790,0","7.500,0","1,11M","-1,32%"
"07.09.2018","7.600,0","8.000,0","8.000,0","7.600,0","299,44K","-3,06%"
