"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"03.12.2015","20.100,0","20.000,0","20.100,0","20.000,0","21,35K","-2,33%"
"02.12.2015","20.580,0","21.000,0","21.000,0","20.020,0","25,37K","-1,53%"
"01.12.2015","20.900,0","20.640,0","21.000,0","20.640,0","76,26K","-3,51%"
"30.11.2015","21.660,0","20.840,0","21.660,0","20.700,0","76,84K","3,93%"
"27.11.2015","20.840,0","21.360,0","22.000,0","20.800,0","52,18K","0,00%"
"26.11.2015","20.840,0","20.820,0","20.960,0","20.800,0","72,35K","0,39%"
"25.11.2015","20.760,0","21.400,0","21.400,0","20.600,0","199,01K","-2,90%"
"24.11.2015","21.380,0","21.620,0","22.040,0","21.380,0","27,26K","-3,26%"
"23.11.2015","22.100,0","22.160,0","22.580,0","21.600,0","93,90K","-0,27%"
"20.11.2015","22.160,0","22.500,0","22.500,0","21.500,0","13,94K","3,65%"
"19.11.2015","21.380,0","21.680,0","21.680,0","21.300,0","46,83K","-1,11%"
"18.11.2015","21.620,0","21.560,0","22.080,0","21.560,0","42,87K","1,12%"
"17.11.2015","21.380,0","22.380,0","22.380,0","21.320,0","83,38K","-4,98%"
"13.11.2015","22.500,0","23.000,0","23.000,0","22.320,0","40,25K","-2,17%"
"12.11.2015","23.000,0","23.300,0","23.300,0","23.000,0","21,66K","-1,29%"
"11.11.2015","23.300,0","23.520,0","23.520,0","23.300,0","17,81K","-1,10%"
"10.11.2015","23.560,0","23.600,0","23.760,0","23.560,0","28,36K","-0,51%"
"09.11.2015","23.680,0","23.840,0","23.840,0","23.500,0","9,40K","-0,08%"
"06.11.2015","23.700,0","23.680,0","24.400,0","23.560,0","25,23K","0,34%"
"05.11.2015","23.620,0","23.700,0","23.700,0","23.600,0","10,11K","2,70%"
"04.11.2015","23.000,0","23.020,0","23.700,0","22.800,0","191,57K","0,00%"
"03.11.2015","23.000,0","23.480,0","23.480,0","22.700,0","196,30K","-2,29%"
"30.10.2015","23.540,0","24.300,0","24.300,0","23.500,0","240,10K","-0,59%"
"29.10.2015","23.680,0","23.920,0","24.080,0","23.680,0","113,32K","-1,09%"
"28.10.2015","23.940,0","24.700,0","24.700,0","23.900,0","629,88K","-3,08%"
"27.10.2015","24.700,0","25.020,0","25.020,0","24.660,0","378,08K","-1,59%"
"26.10.2015","25.100,0","25.060,0","25.200,0","25.060,0","57,97K","-0,32%"
"23.10.2015","25.180,0","25.120,0","25.200,0","25.020,0","75,06K","0,64%"
"22.10.2015","25.020,0","25.320,0","25.320,0","25.000,0","399,73K","-1,34%"
"21.10.2015","25.360,0","25.400,0","25.400,0","25.200,0","477,42K","-0,24%"
"20.10.2015","25.420,0","25.600,0","25.600,0","25.380,0","76,60K","0,47%"
"19.10.2015","25.300,0","25.240,0","25.300,0","25.200,0","43,86K","0,00%"
"16.10.2015","25.300,0","25.180,0","25.300,0","25.160,0","64,32K","-0,16%"
"15.10.2015","25.340,0","25.360,0","25.420,0","25.220,0","43,84K","-1,40%"
"14.10.2015","25.700,0","25.900,0","25.900,0","25.420,0","214,31K","1,98%"
"13.10.2015","25.200,0","25.860,0","26.300,0","25.120,0","166,25K","-4,98%"
"09.10.2015","26.520,0","26.040,0","26.520,0","25.800,0","266,20K","2,00%"
"08.10.2015","26.000,0","25.880,0","26.120,0","25.160,0","148,11K","0,15%"
"07.10.2015","25.960,0","25.180,0","26.120,0","24.900,0","709,66K","2,93%"
"06.10.2015","25.220,0","24.700,0","25.300,0","24.600,0","488,60K","2,11%"
"05.10.2015","24.700,0","24.000,0","24.700,0","24.000,0","137,19K","4,04%"
"02.10.2015","23.740,0","23.200,0","23.800,0","23.100,0","11,98K","1,02%"
"01.10.2015","23.500,0","23.720,0","23.800,0","23.340,0","32,80K","-0,93%"
"30.09.2015","23.720,0","23.680,0","23.780,0","23.420,0","39,63K","0,42%"
"29.09.2015","23.620,0","23.300,0","23.620,0","23.000,0","57,63K","1,37%"
"28.09.2015","23.300,0","23.020,0","23.300,0","22.960,0","13,00K","0,69%"
"25.09.2015","23.140,0","23.880,0","23.880,0","23.120,0","113,33K","-2,36%"
"24.09.2015","23.700,0","22.840,0","23.700,0","22.500,0","135,35K","3,04%"
"23.09.2015","23.000,0","23.220,0","23.300,0","22.800,0","62,87K","-1,71%"
"22.09.2015","23.400,0","24.200,0","24.200,0","23.300,0","64,87K","-2,90%"
"21.09.2015","24.100,0","24.300,0","25.080,0","24.100,0","70,31K","-0,90%"
"18.09.2015","24.320,0","25.180,0","25.180,0","24.200,0","111,85K","-2,25%"
"17.09.2015","24.880,0","25.000,0","25.000,0","24.680,0","99,65K","-1,19%"
"16.09.2015","25.180,0","24.540,0","25.180,0","24.160,0","113,93K","2,61%"
"15.09.2015","24.540,0","24.460,0","24.780,0","24.320,0","153,74K","0,33%"
"14.09.2015","24.460,0","24.400,0","24.460,0","24.100,0","38,41K","0,49%"
"11.09.2015","24.340,0","24.200,0","24.400,0","24.140,0","52,57K","-0,49%"
"10.09.2015","24.460,0","24.520,0","24.520,0","24.100,0","50,10K","-0,24%"
"09.09.2015","24.520,0","25.180,0","25.200,0","24.400,0","116,21K","-1,92%"
"08.09.2015","25.000,0","24.600,0","25.000,0","24.600,0","134,60K","1,79%"
"07.09.2015","24.560,0","24.780,0","24.780,0","24.560,0","3,79K","0,33%"
"04.09.2015","24.480,0","24.800,0","24.800,0","24.480,0","115,36K","-2,70%"
"03.09.2015","25.160,0","25.000,0","25.160,0","24.720,0","122,72K","0,72%"
"02.09.2015","24.980,0","24.500,0","25.000,0","24.500,0","167,30K","3,22%"
"01.09.2015","24.200,0","24.360,0","24.500,0","24.200,0","118,18K","-3,04%"
"31.08.2015","24.960,0","24.400,0","24.960,0","24.380,0","68,25K","2,13%"
"28.08.2015","24.440,0","24.500,0","24.580,0","23.520,0","25,63K","-0,24%"
"27.08.2015","24.500,0","23.820,0","24.680,0","23.820,0","258,44K","3,46%"
"26.08.2015","23.680,0","23.300,0","23.680,0","23.020,0","31,36K","2,42%"
"25.08.2015","23.120,0","23.560,0","24.000,0","23.100,0","55,97K","0,70%"
"24.08.2015","22.960,0","21.940,0","22.960,0","21.940,0","34,64K","-0,35%"
"21.08.2015","23.040,0","23.600,0","24.960,0","23.040,0","162,26K","-4,00%"
"20.08.2015","24.000,0","23.540,0","24.000,0","23.400,0","34,21K","0,42%"
"19.08.2015","23.900,0","24.680,0","24.680,0","23.900,0","134,92K","-3,24%"
"18.08.2015","24.700,0","25.000,0","25.000,0","24.700,0","27,72K","-3,14%"
"14.08.2015","25.500,0","25.500,0","26.060,0","25.420,0","51,73K","-0,93%"
"13.08.2015","25.740,0","25.960,0","26.060,0","25.740,0","159,24K","-1,23%"
"12.08.2015","26.060,0","25.920,0","26.060,0","25.760,0","76,84K","-0,53%"
"11.08.2015","26.200,0","26.080,0","26.300,0","26.060,0","85,03K","-1,06%"
"10.08.2015","26.480,0","26.480,0","26.580,0","26.480,0","56,12K","-0,75%"
"06.08.2015","26.680,0","26.580,0","26.740,0","26.580,0","397,23K","0,30%"
"05.08.2015","26.600,0","26.680,0","26.680,0","26.020,0","224,05K","1,29%"
"04.08.2015","26.260,0","26.380,0","26.420,0","26.260,0","120,37K","0,00%"
"03.08.2015","26.260,0","26.380,0","26.380,0","26.240,0","19,45K","0,92%"
"31.07.2015","26.020,0","26.400,0","26.640,0","26.020,0","324,01K","-1,74%"
"30.07.2015","26.480,0","26.280,0","26.480,0","26.200,0","159,18K","0,30%"
"29.07.2015","26.400,0","26.020,0","26.400,0","26.020,0","135,51K","0,38%"
"28.07.2015","26.300,0","25.980,0","26.300,0","25.820,0","91,35K","1,86%"
"27.07.2015","25.820,0","25.780,0","26.000,0","25.780,0","87,63K","0,16%"
"24.07.2015","25.780,0","25.520,0","25.800,0","25.480,0","33,75K","0,00%"
"23.07.2015","25.780,0","25.800,0","26.040,0","25.720,0","65,60K","1,42%"
"22.07.2015","25.420,0","25.500,0","25.500,0","25.400,0","34,00K","-0,31%"
"21.07.2015","25.500,0","25.760,0","25.800,0","25.500,0","83,01K","-2,37%"
"17.07.2015","26.120,0","26.140,0","26.360,0","26.000,0","59,86K","-0,99%"
"16.07.2015","26.380,0","26.500,0","26.600,0","26.380,0","207,64K","0,30%"
"15.07.2015","26.300,0","26.460,0","26.460,0","26.220,0","54,45K","-0,75%"
"14.07.2015","26.500,0","26.180,0","26.500,0","26.180,0","44,18K","0,38%"
"13.07.2015","26.400,0","26.500,0","26.600,0","26.360,0","287,45K","-0,38%"
"10.07.2015","26.500,0","25.700,0","26.500,0","25.700,0","313,39K","3,19%"
"09.07.2015","25.680,0","25.500,0","25.700,0","25.500,0","82,25K","1,02%"
"08.07.2015","25.420,0","25.600,0","25.600,0","25.360,0","327,49K","-0,70%"
"07.07.2015","25.600,0","25.580,0","25.620,0","25.280,0","95,98K","-0,54%"
"06.07.2015","25.740,0","25.800,0","25.900,0","25.600,0","160,35K","-1,38%"
"03.07.2015","26.100,0","26.100,0","26.100,0","26.100,0","0,00K","0,00%"
"02.07.2015","26.100,0","26.300,0","26.300,0","25.980,0","471,94K","-0,76%"
"01.07.2015","26.300,0","26.800,0","26.980,0","25.980,0","238,64K","-1,50%"
"30.06.2015","26.700,0","26.460,0","26.700,0","26.360,0","118,02K","0,91%"
"26.06.2015","26.460,0","26.180,0","26.460,0","26.120,0","100,64K","1,53%"
"25.06.2015","26.060,0","25.980,0","26.060,0","25.980,0","20,58K","-0,69%"
"24.06.2015","26.240,0","26.660,0","26.660,0","26.140,0","1,18M","-0,83%"
"23.06.2015","26.460,0","26.300,0","26.540,0","26.300,0","110,12K","0,38%"
"22.06.2015","26.360,0","26.220,0","26.400,0","26.220,0","66,31K","0,46%"
"19.06.2015","26.240,0","26.400,0","26.500,0","26.220,0","217,75K","-0,53%"
"18.06.2015","26.380,0","26.220,0","26.400,0","26.220,0","628,05K","1,07%"
"17.06.2015","26.100,0","26.200,0","26.200,0","25.940,0","257,81K","-0,38%"
"16.06.2015","26.200,0","25.300,0","26.240,0","25.300,0","438,62K","3,56%"
"12.06.2015","25.300,0","25.120,0","25.400,0","25.120,0","66,06K","0,00%"
"11.06.2015","25.300,0","25.100,0","25.740,0","24.800,0","141,23K","2,26%"
"10.06.2015","24.740,0","24.700,0","24.920,0","24.700,0","81,98K","2,57%"
"09.06.2015","24.120,0","24.700,0","24.700,0","24.120,0","45,93K","-2,58%"
"05.06.2015","24.760,0","24.500,0","24.760,0","24.500,0","98,81K","1,48%"
"04.06.2015","24.400,0","24.580,0","24.580,0","24.200,0","79,12K","-0,73%"
"03.06.2015","24.580,0","24.820,0","24.820,0","24.580,0","55,14K","-0,89%"
"02.06.2015","24.800,0","24.460,0","24.900,0","24.460,0","149,39K","2,31%"
"01.06.2015","24.240,0","25.400,0","25.400,0","24.240,0","156,03K","-1,46%"
"29.05.2015","24.600,0","24.500,0","24.600,0","24.400,0","641,93K","0,24%"
"28.05.2015","24.540,0","24.540,0","24.540,0","24.300,0","256,36K","-1,37%"
"27.05.2015","24.880,0","25.260,0","25.440,0","24.540,0","252,33K","-1,27%"
"26.05.2015","25.200,0","25.960,0","25.960,0","25.200,0","254,67K","-1,95%"
"25.05.2015","25.700,0","25.100,0","25.700,0","25.100,0","130,86K","-0,77%"
"22.05.2015","25.900,0","26.260,0","26.260,0","25.800,0","86,21K","-0,46%"
"21.05.2015","26.020,0","26.340,0","26.340,0","26.000,0","160,49K","-2,40%"
"20.05.2015","26.660,0","26.600,0","26.800,0","26.540,0","714,58K","0,30%"
"19.05.2015","26.580,0","26.200,0","26.640,0","26.200,0","450,41K","1,53%"
"15.05.2015","26.180,0","26.220,0","26.300,0","26.180,0","12,33K","0,15%"
"14.05.2015","26.140,0","26.140,0","26.460,0","26.100,0","305,53K","0,38%"
"13.05.2015","26.040,0","26.000,0","26.140,0","25.900,0","486,26K","0,23%"
"12.05.2015","25.980,0","26.000,0","26.000,0","25.940,0","161,90K","-0,08%"
"11.05.2015","26.000,0","25.940,0","26.040,0","25.760,0","348,99K","1,25%"
"08.05.2015","25.680,0","25.540,0","25.680,0","25.320,0","75,13K","-0,31%"
"07.05.2015","25.760,0","25.920,0","25.920,0","25.140,0","292,36K","-0,77%"
"06.05.2015","25.960,0","26.000,0","26.160,0","25.780,0","225,96K","-0,92%"
"05.05.2015","26.200,0","26.000,0","26.420,0","26.000,0","258,55K","0,92%"
"04.05.2015","25.960,0","25.400,0","26.000,0","25.400,0","256,08K","3,02%"
"30.04.2015","25.200,0","26.400,0","26.560,0","25.200,0","7,02M","-4,55%"
"29.04.2015","26.400,0","26.660,0","26.880,0","26.000,0","3,04M","-1,93%"
"28.04.2015","26.920,0","26.500,0","26.920,0","26.480,0","78,12K","1,20%"
"27.04.2015","26.600,0","26.760,0","26.800,0","26.480,0","157,39K","0,38%"
"24.04.2015","26.500,0","26.000,0","26.500,0","26.000,0","219,97K","2,08%"
"23.04.2015","25.960,0","25.520,0","25.960,0","25.400,0","81,32K","1,80%"
"22.04.2015","25.500,0","25.000,0","25.500,0","25.000,0","115,63K","2,41%"
"21.04.2015","24.900,0","25.000,0","25.000,0","24.740,0","107,58K","-0,80%"
"20.04.2015","25.100,0","25.120,0","25.140,0","25.020,0","76,07K","-0,48%"
"17.04.2015","25.220,0","25.180,0","25.400,0","25.080,0","75,79K","-0,08%"
"16.04.2015","25.240,0","25.500,0","25.560,0","25.240,0","55,93K","-0,63%"
"15.04.2015","25.400,0","25.760,0","26.000,0","25.400,0","57,09K","-0,63%"
"14.04.2015","25.560,0","25.360,0","25.600,0","25.300,0","139,29K","0,71%"
"13.04.2015","25.380,0","24.980,0","25.380,0","24.980,0","24,34K","1,60%"
"10.04.2015","24.980,0","25.020,0","25.100,0","24.980,0","41,89K","-0,24%"
"09.04.2015","25.040,0","24.820,0","25.040,0","24.800,0","28,09K","0,97%"
"08.04.2015","24.800,0","25.000,0","25.100,0","24.800,0","171,10K","-0,80%"
"07.04.2015","25.000,0","25.100,0","25.340,0","25.000,0","60,17K","-1,34%"
"06.04.2015","25.340,0","24.900,0","25.340,0","24.900,0","106,81K","3,85%"
"01.04.2015","24.400,0","24.480,0","24.980,0","24.400,0","125,59K","-0,41%"
"31.03.2015","24.500,0","24.280,0","24.500,0","24.280,0","188,56K","2,60%"
"30.03.2015","23.880,0","24.100,0","24.100,0","23.880,0","52,61K","0,34%"
"27.03.2015","23.800,0","23.840,0","23.840,0","23.720,0","78,64K","-0,75%"
"26.03.2015","23.980,0","23.960,0","24.000,0","23.820,0","99,40K","-2,04%"
"25.03.2015","24.480,0","23.760,0","24.480,0","23.540,0","202,67K","4,79%"
"24.03.2015","23.360,0","24.200,0","24.220,0","23.360,0","417,17K","-6,93%"
"20.03.2015","25.100,0","25.100,0","25.100,0","24.500,0","134,91K","-0,79%"
"19.03.2015","25.300,0","25.100,0","25.300,0","24.800,0","173,12K","0,80%"
"18.03.2015","25.100,0","24.500,0","25.100,0","24.500,0","206,07K","1,62%"
"17.03.2015","24.700,0","24.720,0","24.740,0","24.480,0","79,86K","0,08%"
"16.03.2015","24.680,0","24.220,0","24.680,0","24.220,0","105,76K","3,44%"
"13.03.2015","23.860,0","23.800,0","23.960,0","23.700,0","72,05K","1,97%"
"12.03.2015","23.400,0","23.140,0","23.760,0","22.800,0","208,93K","4,93%"
"11.03.2015","22.300,0","23.520,0","23.520,0","22.300,0","45,99K","-4,29%"
"10.03.2015","23.300,0","22.860,0","23.300,0","22.860,0","23,45K","1,30%"
"09.03.2015","23.000,0","23.500,0","23.500,0","23.000,0","55,32K","-1,29%"
"06.03.2015","23.300,0","23.960,0","24.320,0","23.300,0","288,25K","-2,92%"
"05.03.2015","24.000,0","24.360,0","24.360,0","24.000,0","52,96K","-1,40%"
"04.03.2015","24.340,0","24.420,0","24.420,0","24.240,0","113,52K","-0,49%"
"03.03.2015","24.460,0","24.480,0","24.680,0","24.400,0","125,97K","0,08%"
"02.03.2015","24.440,0","24.100,0","24.780,0","24.100,0","218,96K","-2,55%"
"27.02.2015","25.080,0","24.900,0","25.080,0","24.760,0","135,16K","1,37%"
"26.02.2015","24.740,0","24.900,0","24.900,0","24.740,0","83,35K","-0,24%"
"25.02.2015","24.800,0","25.000,0","25.000,0","24.800,0","203,86K","-1,59%"
"24.02.2015","25.200,0","25.400,0","25.400,0","24.900,0","90,71K","-1,02%"
"23.02.2015","25.460,0","25.660,0","25.660,0","25.200,0","162,07K","0,32%"
"20.02.2015","25.380,0","25.500,0","25.500,0","25.200,0","104,94K","-0,47%"
"19.02.2015","25.500,0","25.400,0","25.500,0","25.400,0","37,99K","0,16%"
"18.02.2015","25.460,0","25.500,0","25.500,0","25.460,0","272,66K","0,32%"
"17.02.2015","25.380,0","25.440,0","25.440,0","25.040,0","106,03K","-0,24%"
"16.02.2015","25.440,0","25.760,0","25.760,0","25.440,0","40,94K","-1,24%"
"13.02.2015","25.760,0","25.600,0","25.800,0","25.480,0","81,65K","0,63%"
"12.02.2015","25.600,0","26.040,0","26.040,0","25.500,0","76,14K","-2,59%"
"11.02.2015","26.280,0","26.420,0","26.420,0","26.280,0","13,73K","-0,15%"
"10.02.2015","26.320,0","26.500,0","26.580,0","26.320,0","198,23K","-1,42%"
"09.02.2015","26.700,0","26.720,0","26.720,0","26.700,0","8,07K","-1,04%"
"06.02.2015","26.980,0","26.900,0","26.980,0","26.700,0","133,45K","0,30%"
"05.02.2015","26.900,0","26.800,0","27.100,0","26.800,0","34,40K","0,37%"
"04.02.2015","26.800,0","27.000,0","27.020,0","26.800,0","95,78K","-0,59%"
"03.02.2015","26.960,0","27.360,0","27.420,0","26.960,0","24,73K","1,05%"
"02.02.2015","26.680,0","27.480,0","27.480,0","26.680,0","36,48K","-2,84%"
"30.01.2015","27.460,0","27.100,0","27.460,0","26.820,0","286,53K","0,00%"
"29.01.2015","27.460,0","27.360,0","27.460,0","27.120,0","228,31K","0,44%"
"28.01.2015","27.340,0","27.200,0","27.360,0","27.200,0","42,59K","-0,51%"
"27.01.2015","27.480,0","27.340,0","27.540,0","27.320,0","94,87K","-0,15%"
"26.01.2015","27.520,0","27.020,0","27.520,0","27.020,0","61,15K","1,85%"
"23.01.2015","27.020,0","27.000,0","27.100,0","27.000,0","79,93K","0,45%"
"22.01.2015","26.900,0","26.580,0","26.900,0","26.540,0","25,91K","1,59%"
"21.01.2015","26.480,0","26.580,0","26.580,0","26.300,0","31,48K","-0,08%"
"20.01.2015","26.500,0","26.380,0","26.500,0","26.380,0","5,31K","0,00%"
"19.01.2015","26.500,0","25.760,0","26.500,0","25.760,0","29,01K","0,38%"
"16.01.2015","26.400,0","26.400,0","26.400,0","26.400,0","3,56K","-0,45%"
"15.01.2015","26.520,0","26.460,0","26.540,0","26.460,0","3,40K","1,22%"
"14.01.2015","26.200,0","26.400,0","26.600,0","26.000,0","255,31K","-2,96%"
"13.01.2015","27.000,0","27.000,0","27.200,0","26.900,0","40,34K","1,12%"
"09.01.2015","26.700,0","26.400,0","26.700,0","26.400,0","358,96K","0,38%"
"08.01.2015","26.600,0","26.780,0","26.980,0","26.500,0","35,42K","-2,21%"
"07.01.2015","27.200,0","27.040,0","27.200,0","27.000,0","11,47K","-0,95%"
"06.01.2015","27.460,0","27.260,0","27.460,0","26.700,0","156,02K","0,73%"
"05.01.2015","27.260,0","27.600,0","27.700,0","27.260,0","263,71K","-1,37%"
"02.01.2015","27.640,0","27.640,0","27.640,0","27.640,0","0,24K","0,00%"
"30.12.2014","27.640,0","27.500,0","27.640,0","27.500,0","11,80K","0,51%"
"29.12.2014","27.500,0","27.940,0","27.940,0","27.500,0","107,50K","-1,79%"
"26.12.2014","28.000,0","28.480,0","28.480,0","28.000,0","6,69K","0,00%"
"24.12.2014","28.000,0","28.500,0","28.600,0","28.000,0","29,36K","-1,06%"
"23.12.2014","28.300,0","28.380,0","28.500,0","28.180,0","108,51K","0,14%"
"22.12.2014","28.260,0","27.140,0","28.260,0","27.140,0","131,08K","4,13%"
"19.12.2014","27.140,0","27.140,0","27.300,0","27.080,0","37,85K","-0,59%"
"18.12.2014","27.300,0","27.300,0","27.400,0","27.280,0","33,52K","2,25%"
"17.12.2014","26.700,0","25.800,0","27.000,0","25.800,0","322,98K","3,49%"
"16.12.2014","25.800,0","25.200,0","25.800,0","25.200,0","264,50K","3,12%"
"15.12.2014","25.020,0","25.400,0","25.400,0","25.000,0","111,24K","-1,81%"
"12.12.2014","25.480,0","25.800,0","25.800,0","25.420,0","85,85K","-3,12%"
"11.12.2014","26.300,0","27.000,0","27.000,0","26.300,0","189,25K","-4,01%"
"10.12.2014","27.400,0","27.600,0","27.700,0","27.400,0","205,44K","-0,72%"
"09.12.2014","27.600,0","27.320,0","27.600,0","27.320,0","12,97K","-0,86%"
"05.12.2014","27.840,0","27.520,0","27.860,0","27.520,0","144,43K","1,16%"
"04.12.2014","27.520,0","28.120,0","28.120,0","27.520,0","68,75K","-3,17%"
"03.12.2014","28.420,0","28.200,0","28.420,0","27.920,0","324,82K","1,28%"
"02.12.2014","28.060,0","27.780,0","28.300,0","27.780,0","368,37K","1,01%"
"01.12.2014","27.780,0","27.600,0","27.780,0","27.440,0","171,22K","0,65%"
"28.11.2014","27.600,0","28.040,0","28.400,0","27.500,0","76,65K","-1,57%"
"27.11.2014","28.040,0","28.600,0","28.600,0","28.040,0","32,18K","-2,16%"
"26.11.2014","28.660,0","28.800,0","28.900,0","28.660,0","111,17K","-0,49%"
"25.11.2014","28.800,0","29.160,0","29.200,0","28.800,0","841,51K","-0,69%"
"24.11.2014","29.000,0","29.320,0","29.360,0","28.900,0","659,00K","2,69%"
"21.11.2014","28.240,0","29.160,0","29.400,0","28.240,0","212,57K","-2,96%"
"20.11.2014","29.100,0","28.900,0","29.100,0","28.840,0","96,66K","0,21%"
"19.11.2014","29.040,0","29.080,0","29.100,0","28.800,0","208,52K","1,04%"
"18.11.2014","28.740,0","29.100,0","29.120,0","28.740,0","146,54K","-0,90%"
"14.11.2014","29.000,0","28.920,0","29.000,0","28.740,0","207,51K","-0,68%"
"13.11.2014","29.200,0","29.180,0","29.260,0","29.000,0","129,35K","0,00%"
"12.11.2014","29.200,0","28.960,0","29.200,0","28.960,0","96,49K","0,69%"
"11.11.2014","29.000,0","28.080,0","29.000,0","28.080,0","115,02K","0,00%"
"10.11.2014","29.000,0","28.800,0","29.000,0","28.800,0","56,37K","1,40%"
"07.11.2014","28.600,0","28.520,0","28.900,0","28.520,0","56,52K","-0,69%"
"06.11.2014","28.800,0","28.380,0","28.800,0","28.380,0","152,56K","2,13%"
"05.11.2014","28.200,0","28.820,0","28.820,0","28.000,0","270,93K","0,71%"
"04.11.2014","28.000,0","27.880,0","28.000,0","27.840,0","41,37K","-0,71%"
"31.10.2014","28.200,0","28.800,0","28.800,0","27.820,0","101,94K","1,44%"
"30.10.2014","27.800,0","27.600,0","28.000,0","27.500,0","507,46K","1,09%"
"29.10.2014","27.500,0","27.600,0","27.600,0","27.460,0","773,64K","0,00%"
"28.10.2014","27.500,0","27.400,0","27.560,0","27.320,0","540,41K","1,18%"
"27.10.2014","27.180,0","27.100,0","27.180,0","27.100,0","41,41K","-1,16%"
"24.10.2014","27.500,0","27.500,0","27.500,0","27.300,0","309,41K","-0,36%"
"23.10.2014","27.600,0","27.760,0","27.760,0","27.500,0","751,08K","0,36%"
"22.10.2014","27.500,0","27.840,0","27.840,0","27.500,0","222,05K","-1,29%"
"21.10.2014","27.860,0","27.800,0","27.860,0","27.760,0","34,29K","-0,50%"
"20.10.2014","28.000,0","27.920,0","28.000,0","27.800,0","242,70K","0,07%"
"17.10.2014","27.980,0","27.700,0","28.000,0","27.700,0","288,95K","2,34%"
"16.10.2014","27.340,0","27.700,0","27.700,0","27.340,0","190,27K","0,29%"
"15.10.2014","27.260,0","27.500,0","27.500,0","27.100,0","64,82K","-1,94%"
"14.10.2014","27.800,0","27.900,0","28.040,0","27.800,0","42,37K","-1,49%"
"10.10.2014","28.220,0","28.500,0","28.540,0","28.220,0","208,47K","-0,91%"
"09.10.2014","28.480,0","28.660,0","28.960,0","28.360,0","63,38K","-0,07%"
"08.10.2014","28.500,0","27.800,0","28.500,0","27.600,0","237,07K","1,35%"
"07.10.2014","28.120,0","28.200,0","28.200,0","27.900,0","180,67K","0,43%"
"06.10.2014","28.000,0","27.800,0","28.180,0","27.800,0","149,30K","0,72%"
"03.10.2014","27.800,0","27.240,0","27.800,0","27.240,0","6,73K","2,66%"
"02.10.2014","27.080,0","27.320,0","27.320,0","27.000,0","114,19K","-2,66%"
"01.10.2014","27.820,0","27.620,0","27.820,0","27.620,0","2,26K","0,51%"
"30.09.2014","27.680,0","27.800,0","27.800,0","27.680,0","70,43K","0,22%"
"29.09.2014","27.620,0","27.860,0","27.860,0","27.620,0","52,04K","-0,86%"
"26.09.2014","27.860,0","28.000,0","28.000,0","27.760,0","48,04K","0,58%"
"25.09.2014","27.700,0","28.100,0","28.100,0","27.500,0","75,72K","-1,84%"
"24.09.2014","28.220,0","28.500,0","28.500,0","28.220,0","30,14K","-0,91%"
"23.09.2014","28.480,0","28.500,0","28.580,0","28.100,0","53,97K","-0,42%"
"22.09.2014","28.600,0","28.780,0","28.780,0","28.300,0","153,44K","0,35%"
"19.09.2014","28.500,0","28.400,0","28.500,0","28.200,0","148,76K","0,35%"
"18.09.2014","28.400,0","28.120,0","28.440,0","28.120,0","104,01K","0,07%"
"17.09.2014","28.380,0","28.520,0","28.600,0","28.280,0","109,86K","-0,49%"
"16.09.2014","28.520,0","28.500,0","28.600,0","28.500,0","114,05K","0,07%"
"15.09.2014","28.500,0","28.580,0","28.700,0","28.440,0","202,51K","-1,04%"
"12.09.2014","28.800,0","28.500,0","28.800,0","28.340,0","11,03K","1,05%"
"11.09.2014","28.500,0","28.680,0","28.700,0","28.500,0","51,03K","-0,63%"
"10.09.2014","28.680,0","28.500,0","28.700,0","28.480,0","250,87K","1,63%"
"09.09.2014","28.220,0","29.020,0","29.020,0","28.220,0","157,33K","-3,36%"
"08.09.2014","29.200,0","29.440,0","29.440,0","29.020,0","167,80K","-0,82%"
"05.09.2014","29.440,0","29.260,0","29.680,0","29.260,0","29,40K","-0,67%"
"04.09.2014","29.640,0","29.960,0","30.000,0","29.440,0","276,68K","-1,13%"
"03.09.2014","29.980,0","29.700,0","29.980,0","29.680,0","65,15K","0,94%"
"02.09.2014","29.700,0","29.600,0","29.700,0","29.460,0","44,33K","0,68%"
"01.09.2014","29.500,0","29.500,0","29.500,0","29.380,0","108,11K","0,00%"
"29.08.2014","29.500,0","29.000,0","29.500,0","29.000,0","144,80K","1,72%"
"28.08.2014","29.000,0","29.020,0","29.020,0","28.920,0","49,34K","0,00%"
"27.08.2014","29.000,0","29.000,0","29.120,0","28.800,0","99,42K","-0,75%"
"26.08.2014","29.220,0","29.500,0","29.600,0","28.840,0","181,16K","-0,75%"
"25.08.2014","29.440,0","29.360,0","29.440,0","29.320,0","336,75K","0,27%"
"22.08.2014","29.360,0","29.700,0","29.700,0","29.200,0","60,25K","-1,34%"
"21.08.2014","29.760,0","29.800,0","29.800,0","29.700,0","52,98K","-0,13%"
"20.08.2014","29.800,0","29.800,0","29.860,0","29.640,0","85,49K","0,34%"
"19.08.2014","29.700,0","29.980,0","30.200,0","29.600,0","122,93K","-0,13%"
"15.08.2014","29.740,0","29.600,0","30.000,0","29.500,0","396,57K","0,27%"
"14.08.2014","29.660,0","29.400,0","29.700,0","29.400,0","390,10K","1,09%"
"13.08.2014","29.340,0","29.260,0","29.440,0","29.220,0","263,95K","0,27%"
"12.08.2014","29.260,0","28.960,0","29.320,0","28.960,0","86,68K","0,90%"
"11.08.2014","29.000,0","28.480,0","29.000,0","28.480,0","57,54K","1,26%"
